behavior,counts,mouse,group
2,252,761,txox
2,252,761,txox
2,288,761,txox
2,372,761,txox
2,252,761,txox
2,12,761,txox
2,96,761,txox
2,348,761,txox
2,60,761,txox
2,108,761,txox
2,276,761,txox
2,108,761,txox
2,48,761,txox
2,72,761,txox
2,144,761,txox
2,72,761,txox
2,180,761,txox
2,156,761,txox
2,156,761,txox
2,132,761,txox
2,240,761,txox
2,156,761,txox
2,276,761,txox
2,60,761,txox
2,288,761,txox
2,156,761,txox
2,420,761,txox
2,72,761,txox
2,60,761,txox
2,12,785,txox
2,36,785,txox
2,132,785,txox
2,12,785,txox
2,84,785,txox
2,120,785,txox
2,96,785,txox
2,444,785,txox
2,72,785,txox
2,576,785,txox
2,36,785,txox
2,60,785,txox
2,24,785,txox
2,348,785,txox
2,156,785,txox
2,216,785,txox
2,108,785,txox
2,468,785,txox
2,36,785,txox
2,36,785,txox
2,84,785,txox
2,48,785,txox
2,156,785,txox
2,252,785,txox
2,468,785,txox
2,72,785,txox
2,168,785,txox
2,96,785,txox
2,540,785,txox
2,180,785,txox
2,156,785,txox
2,108,785,txox
2,492,785,txox
2,96,785,txox
2,96,785,txox
2,48,785,txox
2,96,785,txox
2,444,785,txox
2,216,785,txox
2,96,785,txox
2,300,785,txox
2,12,785,txox
2,120,785,txox
2,96,785,txox
2,96,785,txox
2,108,785,txox
2,216,785,txox
2,48,785,txox
2,24,785,txox
2,396,785,txox
2,60,785,txox
2,384,785,txox
2,72,785,txox
2,132,797,txox
2,72,797,txox
2,60,797,txox
2,120,797,txox
2,132,797,txox
2,300,797,txox
2,60,797,txox
2,312,797,txox
2,108,797,txox
2,156,797,txox
2,300,797,txox
2,132,797,txox
2,132,797,txox
2,276,797,txox
2,120,797,txox
2,312,797,txox
2,420,797,txox
2,360,797,txox
2,300,797,txox
2,168,797,txox
2,132,797,txox
2,228,797,txox
2,12,797,txox
2,264,797,txox
2,288,797,txox
2,252,797,txox
2,12,797,txox
2,216,797,txox
2,36,797,txox
2,192,797,txox
2,300,797,txox
2,240,797,txox
2,240,797,txox
2,216,797,txox
2,672,797,txox
2,132,797,txox
2,156,797,txox
2,324,797,txox
2,240,797,txox
2,120,797,txox
2,288,797,txox
2,180,797,txox
2,168,797,txox
2,84,797,txox
2,804,797,txox
2,132,797,txox
2,288,797,txox
2,72,797,txox
2,108,797,txox
2,492,797,txox
2,228,797,txox
2,48,797,txox
2,204,797,txox
2,60,122,NB
2,120,122,NB
2,180,122,NB
2,144,122,NB
2,204,122,NB
2,120,122,NB
2,36,122,NB
2,120,122,NB
2,228,122,NB
2,240,122,NB
2,96,122,NB
2,276,122,NB
2,12,122,NB
2,600,122,NB
2,384,122,NB
2,180,122,NB
2,240,122,NB
2,72,122,NB
2,192,122,NB
2,324,122,NB
2,144,122,NB
2,132,122,NB
2,276,122,NB
2,252,122,NB
2,204,122,NB
2,72,122,NB
2,12,122,NB
2,396,122,NB
2,444,122,NB
2,48,122,NB
2,108,122,NB
2,336,122,NB
2,144,122,NB
2,444,122,NB
2,144,122,NB
2,36,122,NB
2,60,122,NB
2,12,122,NB
2,324,122,NB
2,552,122,NB
2,312,122,NB
2,192,122,NB
2,768,122,NB
2,228,122,NB
2,240,122,NB
2,132,122,NB
2,48,122,NB
2,12,122,NB
2,48,122,NB
2,96,122,NB
2,72,122,NB
2,72,151,NB
2,60,151,NB
2,72,151,NB
2,96,151,NB
2,132,151,NB
2,48,151,NB
2,24,151,NB
2,72,151,NB
2,216,151,NB
2,156,151,NB
2,192,151,NB
2,48,151,NB
2,72,151,NB
2,264,151,NB
2,96,151,NB
2,60,151,NB
2,108,151,NB
2,156,151,NB
2,48,151,NB
2,120,151,NB
2,156,151,NB
2,108,151,NB
2,72,151,NB
2,72,151,NB
2,48,151,NB
2,120,151,NB
2,84,151,NB
2,96,151,NB
2,120,151,NB
2,60,151,NB
2,216,151,NB
2,60,151,NB
2,72,151,NB
2,48,151,NB
2,96,151,NB
2,60,151,NB
2,48,151,NB
2,48,151,NB
2,204,151,NB
2,48,151,NB
2,60,151,NB
2,252,151,NB
2,48,151,NB
2,108,151,NB
2,84,151,NB
2,24,151,NB
2,72,151,NB
2,36,151,NB
2,108,151,NB
2,132,151,NB
2,48,151,NB
2,132,151,NB
2,60,151,NB
2,72,151,NB
2,96,151,NB
2,132,151,NB
2,144,151,NB
2,156,151,NB
2,60,151,NB
2,252,151,NB
2,60,151,NB
2,72,151,NB
2,96,151,NB
2,228,151,NB
2,84,151,NB
2,300,151,NB
2,72,151,NB
2,108,151,NB
2,72,151,NB
2,144,151,NB
2,384,151,NB
2,96,151,NB
2,36,151,NB
2,252,151,NB
2,396,151,NB
2,36,151,NB
2,168,151,NB
2,48,151,NB
2,96,151,NB
2,24,151,NB
2,48,156,NB
2,60,156,NB
2,48,156,NB
2,144,156,NB
2,60,156,NB
2,156,156,NB
2,84,156,NB
2,84,156,NB
2,60,156,NB
2,84,156,NB
2,228,156,NB
2,48,156,NB
2,240,156,NB
2,168,156,NB
2,144,156,NB
2,84,156,NB
2,48,156,NB
2,48,156,NB
2,96,156,NB
2,120,156,NB
2,156,156,NB
2,72,156,NB
2,84,156,NB
2,84,156,NB
2,36,156,NB
2,48,156,NB
2,180,156,NB
2,72,156,NB
2,72,156,NB
2,72,156,NB
2,72,156,NB
2,84,156,NB
2,120,156,NB
2,24,156,NB
2,36,156,NB
2,96,156,NB
2,312,156,NB
2,228,156,NB
2,132,156,NB
2,228,156,NB
2,132,156,NB
2,60,156,NB
2,264,156,NB
2,120,156,NB
2,60,156,NB
2,300,156,NB
2,12,156,NB
2,72,156,NB
2,72,156,NB
2,456,156,NB
2,132,156,NB
2,336,156,NB
2,96,156,NB
2,72,156,NB
2,156,156,NB
