behavior,counts,mouse,group
3,48,132,txcb
3,36,132,txcb
3,24,132,txcb
3,48,132,txcb
3,36,132,txcb
3,156,132,txcb
3,480,132,txcb
3,168,132,txcb
3,240,132,txcb
3,156,132,txcb
3,60,132,txcb
3,60,132,txcb
3,168,132,txcb
3,24,132,txcb
3,48,132,txcb
3,204,132,txcb
3,132,132,txcb
3,288,132,txcb
3,72,132,txcb
3,24,132,txcb
3,456,132,txcb
3,24,132,txcb
3,1368,132,txcb
3,324,132,txcb
3,24,132,txcb
3,48,132,txcb
3,48,132,txcb
3,60,132,txcb
3,36,132,txcb
3,228,132,txcb
3,60,132,txcb
3,384,132,txcb
3,132,132,txcb
3,36,132,txcb
3,84,132,txcb
3,12,132,txcb
3,96,132,txcb
3,96,132,txcb
3,228,132,txcb
3,24,132,txcb
3,180,132,txcb
3,84,132,txcb
3,456,132,txcb
3,12,132,txcb
3,492,132,txcb
3,12,132,txcb
3,48,132,txcb
3,168,132,txcb
3,36,132,txcb
3,72,132,txcb
3,312,132,txcb
3,120,132,txcb
3,36,132,txcb
3,444,132,txcb
3,36,132,txcb
3,156,132,txcb
3,312,132,txcb
3,36,132,txcb
3,1032,132,txcb
3,216,132,txcb
3,12,132,txcb
3,36,132,txcb
3,12,132,txcb
3,1488,132,txcb
3,60,132,txcb
3,192,132,txcb
3,36,132,txcb
3,168,132,txcb
3,276,132,txcb
3,84,132,txcb
3,84,132,txcb
3,96,132,txcb
3,24,132,txcb
3,72,132,txcb
3,168,132,txcb
3,2016,132,txcb
3,324,132,txcb
3,60,132,txcb
3,1992,132,txcb
3,48,132,txcb
3,108,132,txcb
3,204,132,txcb
3,204,132,txcb
3,24,132,txcb
3,168,132,txcb
3,360,132,txcb
3,60,132,txcb
3,2700,132,txcb
3,240,132,txcb
3,36,132,txcb
3,24,132,txcb
3,48,132,txcb
3,36,132,txcb
3,84,132,txcb
3,48,132,txcb
3,1668,132,txcb
3,60,132,txcb
3,96,159,txcb
3,2328,159,txcb
3,36,159,txcb
3,516,159,txcb
3,72,159,txcb
3,348,159,txcb
3,60,159,txcb
3,192,159,txcb
3,48,159,txcb
3,120,159,txcb
3,48,159,txcb
3,36,159,txcb
3,96,159,txcb
3,552,159,txcb
3,408,159,txcb
3,36,159,txcb
3,24,159,txcb
3,240,159,txcb
3,156,159,txcb
3,72,159,txcb
3,72,159,txcb
3,84,159,txcb
3,60,159,txcb
3,756,159,txcb
3,12,159,txcb
3,336,159,txcb
3,132,159,txcb
3,36,159,txcb
3,204,159,txcb
3,24,159,txcb
3,60,159,txcb
3,36,159,txcb
3,1080,159,txcb
3,96,159,txcb
3,48,159,txcb
3,48,159,txcb
3,132,159,txcb
3,12,159,txcb
3,36,159,txcb
3,108,159,txcb
3,36,159,txcb
3,684,159,txcb
3,960,159,txcb
3,48,159,txcb
3,96,159,txcb
3,288,159,txcb
3,36,159,txcb
3,36,159,txcb
3,96,159,txcb
3,300,159,txcb
3,156,159,txcb
3,36,159,txcb
3,804,159,txcb
3,36,159,txcb
3,36,159,txcb
3,72,159,txcb
3,156,159,txcb
3,72,159,txcb
3,480,159,txcb
3,828,159,txcb
3,60,159,txcb
3,36,159,txcb
3,36,159,txcb
3,24,159,txcb
3,48,159,txcb
3,48,159,txcb
3,36,159,txcb
3,60,159,txcb
3,48,159,txcb
3,288,159,txcb
3,1272,159,txcb
3,156,159,txcb
3,228,159,txcb
3,312,159,txcb
3,264,159,txcb
3,708,159,txcb
3,12,159,txcb
3,36,159,txcb
3,24,159,txcb
3,24,159,txcb
3,348,159,txcb
3,24,159,txcb
3,300,159,txcb
3,36,159,txcb
3,12,159,txcb
3,36,159,txcb
3,696,159,txcb
3,36,159,txcb
3,600,159,txcb
3,24,159,txcb
3,36,159,txcb
3,36,159,txcb
3,48,159,txcb
3,912,159,txcb
3,72,159,txcb
3,48,159,txcb
3,1164,159,txcb
3,1212,159,txcb
3,168,159,txcb
3,228,159,txcb
3,48,159,txcb
